,start,stop
0,0.7331065759637189,0.8609977324263038
1,1.2841269841269842,1.41156462585034
2,1.8972789115646258,2.0337868480725625
3,3.1231292517006803,3.2351473922902496
4,3.623356009070295,3.7603174603174603
5,4.160317460317461,4.294104308390023
6,4.7063492063492065,4.831065759637188
7,5.447845804988662,5.568480725623583
8,6.075963718820861,6.195238095238095
9,6.533560090702948,6.658730158730159
10,7.680952380952381,7.804308390022676
11,8.073242630385488,8.178458049886622
12,8.603854875283446,8.714965986394558
13,9.2015873015873,9.330385487528345
14,9.779818594104308,9.895918367346939
15,10.099092970521541,10.219727891156463
16,10.530385487528344,10.661904761904761
17,10.957142857142857,11.07233560090703
18,11.401587301587302,11.514512471655328
19,12.338095238095239,12.445578231292517
20,12.908616780045351,13.051020408163266
21,13.511791383219954,13.5281179138322
22,13.967120181405896,14.00702947845805
23,14.715873015873015,14.861451247165533
24,16.11768707482993,16.284126984126985
25,16.678684807256236,16.841496598639456
26,17.288662131519274,17.390702947845806
27,17.996145124716552,18.171655328798185
28,18.547619047619047,18.669160997732426
29,19.28639455782313,19.423356009070293
30,19.820181405895692,19.990702947845804
31,20.65827664399093,20.767120181405897
32,21.144444444444446,21.267800453514738
33,21.60657596371882,21.7421768707483
34,22.88684807256236,23.010204081632654
35,23.250566893424036,23.380725623582766
36,23.729478458049886,23.863718820861678
37,24.43469387755102,24.558956916099774
38,24.9140589569161,25.022902494331067
39,25.316780045351475,25.432426303854875
40,25.766213151927438,25.916326530612245
41,26.29546485260771,26.40702947845805
42,28.959410430839004,29.068707482993197
43,29.687301587301587,29.836507936507935
44,30.893197278911565,31.013832199546485
45,31.463265306122448,31.591609977324264
46,31.933560090702947,32.06507936507936
47,32.39977324263039,32.554421768707485
48,32.98571428571429,33.03741496598639
49,33.83424036281179,33.97936507936508
50,35.07596371882086,35.182539682539684
51,36.388888888888886,36.500907029478455
52,37.16167800453515,37.30090702947846
53,38.44739229024943,38.566213151927435
54,38.981632653061226,39.09455782312925
55,39.78072562358277,39.90453514739229
56,40.44648526077098,40.56258503401361
57,41.353968253968254,41.50589569160998
58,42.70770975056689,42.845124716553286
59,43.215646258503405,43.3562358276644
60,43.81927437641723,43.94716553287982
61,44.559410430839,44.748979591836736
62,45.47414965986395,45.605215419501135
63,46.080498866213155,46.22562358276644
64,46.94353741496599,47.43151927437642
65,47.83922902494331,47.980272108843536
66,48.44467120181406,48.60430839002267
67,49.907709750566895,50.010657596371885
68,50.63333333333333,50.69319727891156
69,51.5421768707483,51.57709750566893
70,53.41609977324263,53.525396825396825
71,54.07006802721089,54.18798185941043
72,55.135827664399095,55.259637188208615
73,55.72539682539683,55.84285714285714
74,56.589795918367344,56.71950113378685
75,57.08321995464853,57.20839002267574
76,57.678231292517005,57.823356009070295
77,58.90861678004535,59.018367346938774
78,59.650566893424035,59.701360544217685
79,60.65419501133787,60.78072562358277
80,61.14263038548753,61.266439909297056
81,61.71224489795918,61.837868480725625
82,62.31859410430839,62.3843537414966
83,62.95487528344671,63.09183673469388
84,63.795691609977325,63.858276643990926
85,64.31814058956915,64.44058956916099
86,65.38571428571429,65.52176870748299
87,66.18390022675737,66.31133786848072
88,66.80975056689343,66.94444444444444
89,67.63106575963718,67.75668934240363
90,68.32902494331066,68.4673469387755
91,69.43786848072563,69.55578231292517
92,70.08185941043084,70.22471655328798
93,71.39206349206349,71.51678004535147
94,72.01700680272108,72.12947845804989
95,72.77800453514739,72.93265306122449
96,73.70498866213151,73.83151927437642
97,74.45510204081633,74.60385487528345
98,75.32267573696146,75.43832199546485
99,76.05646258503401,76.19478458049886
100,77.11224489795919,77.24648526077098
101,77.85510204081632,77.99478458049887
102,79.04784580498867,79.17709750566894
103,79.67414965986394,79.79206349206349
104,80.87097505668935,80.99977324263038
105,81.54489795918367,81.66371882086167
106,82.44149659863946,82.5671201814059
107,82.98480725623583,83.08820861678005
108,83.56848072562359,83.69319727891157
109,84.121768707483,84.25464852607709
110,84.65736961451248,84.78027210884353
111,85.5,85.51632653061225
112,86.16213151927438,86.2827664399093
113,86.63197278911565,86.79659863945578
114,87.14081632653061,87.29183673469387
115,87.71451247165533,87.88140589569161
116,88.16530612244898,88.20476190476191
117,88.62244897959184,88.7671201814059
118,89.20566893424036,89.25646258503401
119,90.07551020408164,90.20793650793651
120,90.59297052154194,90.69909297052155
121,91.17936507936508,91.21836734693878
122,91.7358276643991,91.88503401360545
123,92.22607709750567,92.36122448979592
124,92.73628117913832,92.88684807256236
125,93.32448979591837,93.45918367346938
126,94.21836734693878,94.34580498866214
127,94.76848072562358,94.89365079365079
128,95.29727891156463,95.34761904761905
129,95.97800453514739,96.13356009070294
130,97.06689342403628,97.19024943310657
131,97.56258503401361,97.6750566893424
132,98.2718820861678,98.42426303854876
133,99.47369614512472,99.62834467120182
134,99.98707482993197,100.17891156462585
135,100.76530612244898,100.91768707482993
136,102.7235827664399,102.81972789115646
137,103.23560090702948,103.3702947845805
138,103.96167800453514,104.0936507936508
139,105.00884353741496,105.11179138321995
140,105.43015873015872,105.47324263038549
141,105.97165532879819,106.1108843537415
142,106.60612244897959,106.75804988662132
143,107.1952380952381,107.3077097505669
144,107.70952380952382,107.8437641723356
145,108.39795918367346,108.52585034013606
146,109.16122448979591,109.20340136054422
147,109.64512471655328,109.78253968253968
148,110.14807256235828,110.21428571428571
149,110.7063492063492,110.83106575963718
150,111.25192743764173,111.36802721088435
151,112.09002267573696,112.21111111111111
152,112.64467120181406,112.66916099773243
153,112.99614512471655,113.1312925170068
154,113.63333333333334,113.76848072562358
155,114.64285714285714,114.76666666666667
156,115.17619047619047,115.21156462585034
157,115.7702947845805,115.91768707482993
158,116.37301587301587,116.49047619047619
159,116.8859410430839,117.0092970521542
160,117.7204081632653,117.75487528344671
