,start,stop
0,0.8854875283446711,0.9970521541950114
1,1.555328798185941,1.6895691609977324
2,2.2015873015873018,2.357596371882086
3,2.9104308390022675,3.028798185941043
4,3.5027210884353743,3.6582766439909298
5,4.191609977324263,4.321768707482994
6,4.799319727891157,4.946258503401361
7,7.5947845804988665,7.631972789115646
8,8.302721088435375,8.419727891156462
9,9.21111111111111,9.333560090702948
10,10.170748299319728,10.286848072562359
11,10.771655328798186,10.9
12,11.357142857142858,11.479138321995466
13,12.085941043083901,12.236054421768708
14,12.933560090702947,13.070068027210885
15,13.496371882086168,13.597959183673469
16,14.605215419501134,14.722222222222221
17,15.2437641723356,15.357596371882087
18,16.12721088435374,16.23832199546485
19,16.713151927437643,16.842403628117914
20,17.307709750566893,17.433333333333334
21,17.929478458049886,18.041950113378686
22,18.679138321995463,18.80249433106576
23,19.57845804988662,19.690022675736962
24,20.14580498866213,20.264172335600907
25,21.32857142857143,21.454648526077097
26,21.90045351473923,22.005215419501134
27,22.419274376417235,22.57482993197279
28,22.919047619047618,23.032879818594104
29,23.488662131519273,23.623356009070296
30,24.163038548752834,24.2718820861678
31,24.738095238095237,24.849206349206348
32,25.303174603174604,25.43015873015873
33,25.842403628117914,25.97891156462585
34,26.92721088435374,27.048299319727892
35,27.492743764172335,27.61972789115646
36,28.781179138321995,28.909523809523808
37,29.594784580498867,29.71859410430839
38,30.287755102040816,30.405215419501133
39,30.837414965986394,30.9562358276644
40,31.372108843537415,31.51541950113379
41,31.90453514739229,32.038321995464855
42,32.52857142857143,32.647392290249435
43,33.381632653061224,33.512244897959185
44,34.16530612244898,34.29501133786848
45,34.64104308390023,34.76938775510204
46,35.162131519274375,35.28503401360544
47,35.651927437641724,35.77845804988662
48,36.330839002267574,36.43877551020408
49,36.89546485260771,37.01292517006803
50,37.458730158730155,37.50816326530612
51,38.40385487528345,38.51315192743764
52,38.916326530612245,39.026984126984125
53,39.65963718820862,39.70907029478458
54,40.21111111111111,40.36530612244898
55,40.70090702947846,40.80385487528345
56,41.27913832199547,41.40521541950113
57,42.006575963718824,42.02789115646259
58,42.64829931972789,42.782539682539685
59,43.305895691609976,43.414739229024946
60,43.928117913832196,43.96621315192744
61,44.46371882086168,44.60793650793651
62,45.07868480725624,45.21111111111111
63,45.67006802721088,45.81111111111111
64,46.8859410430839,47.01111111111111
65,47.66281179138322,47.81428571428572
66,48.93356009070295,49.046031746031744
67,49.44920634920635,49.58027210884354
68,50.89047619047619,51.015192743764175
69,51.608390022675735,51.75396825396825
70,52.551700680272106,52.678231292517005
71,53.10589569160998,53.1249433106576
72,53.93038548752835,54.06961451247165
73,54.608390022675735,54.736281179138324
74,55.26326530612245,55.410204081632656
75,55.81292517006803,55.94126984126984
76,56.34036281179138,56.46371882086168
77,57.06825396825397,57.19750566893424
78,57.628798185941044,57.74172335600907
79,58.18072562358277,58.30136054421769
80,58.708616780045354,58.84331065759637
81,59.25555555555555,59.403401360544215
82,59.85873015873016,59.996145124716556
83,60.37528344671202,60.50453514739229
84,60.95759637188208,61.09501133786848
85,61.961678004535145,62.099546485260774
86,62.86598639455782,63.010657596371885
87,63.79478458049886,63.82154195011338
88,64.1575963718821,64.3140589569161
89,65.01746031746032,65.13174603174603
90,65.69138321995464,65.81065759637188
91,66.878231292517,67.00430839002267
92,67.47233560090703,67.5952380952381
93,70.75170068027211,70.88639455782312
94,71.53310657596371,71.68185941043085
95,72.05419501133787,72.2124716553288
96,72.69092970521542,72.84104308390023
97,73.20612244897958,73.34761904761905
98,73.76031746031747,73.88548752834467
99,74.72857142857143,74.85963718820862
100,75.26961451247166,75.38888888888889
101,75.69138321995464,75.81519274376417
102,77.04512471655329,77.18888888888888
103,77.8827664399093,77.99750566893424
104,78.68185941043085,78.8233560090703
105,79.28503401360544,79.41972789115647
106,80.07913832199546,80.21791383219954
107,80.82290249433106,80.92993197278912
108,81.28049886621315,81.44195011337868
109,81.96349206349207,82.08412698412698
110,82.83015873015873,82.93673469387755
111,83.69047619047619,83.73401360544217
112,84.34126984126983,84.45736961451247
113,85.27868480725624,85.31678004535148
114,85.96303854875283,86.10136054421768
115,86.537641723356,86.69546485260771
116,87.0641723356009,87.17619047619047
117,87.7312925170068,87.87551020408164
118,88.68458049886621,88.79659863945578
119,89.14671201814059,89.26507936507936
120,89.72721088435374,89.77256235827664
121,90.29410430839002,90.33265306122449
122,90.81700680272108,90.96712018140589
123,91.79614512471656,91.9358276643991
124,92.44739229024944,92.57573696145124
125,93.7734693877551,93.89047619047619
126,94.36848072562358,94.52131519274377
127,97.08775510204082,97.21609977324263
128,97.61428571428571,97.7562358276644
129,98.12358276643991,98.25328798185942
130,98.76666666666667,98.8922902494331
131,99.33854875283447,99.49727891156462
132,99.88775510204081,100.02789115646259
133,100.63877551020408,100.78888888888889
134,101.63650793650794,101.76757369614512
135,102.17210884353742,102.29954648526078
136,103.4328798185941,103.55442176870748
137,103.97936507936508,104.10226757369614
138,104.63061224489796,104.77709750566893
139,105.32448979591837,105.44557823129252
140,105.90045351473923,106.02380952380952
141,106.65283446712019,106.77709750566893
142,107.52766439909297,107.6827664399093
143,108.18934240362812,108.32312925170068
144,108.86417233560091,109.0079365079365
145,111.26689342403628,111.3843537414966
146,111.88639455782312,112.0047619047619
147,112.53809523809524,112.58208616780045
148,113.30408163265307,113.45510204081633
149,114.03106575963719,114.18208616780045
150,114.71904761904761,114.84965986394558
151,115.42154195011338,115.57256235827664
152,116.53356009070295,116.67596371882087
153,117.14444444444445,117.30136054421769
154,118.00068027210884,118.12721088435374
155,118.88231292517007,119.01201814058957
156,119.42517006802721,119.57619047619048
157,120.0079365079365,120.13582766439909
158,120.68321995464852,120.81700680272108
159,123.34399092970521,123.48956916099773
160,124.48140589569161,124.59297052154194
161,125.09274376417234,125.24240362811791
162,125.72721088435374,125.7766439909297
163,126.24467120181406,126.41156462585035
164,126.7984126984127,126.92539682539683
165,127.3485260770975,127.48321995464853
166,127.89319727891156,127.9984126984127
167,129.37845804988663,129.51133786848072
168,130.353514739229,130.50544217687076
169,131.23832199546484,131.37074829931973
170,132.43696145124716,132.55759637188208
171,133.16530612244898,133.31360544217688
172,133.9639455782313,134.0891156462585
173,134.5185941043084,134.67732426303854
174,135.1172335600907,135.1439909297052
175,135.6097505668934,135.7480725623583
176,136.15850340136055,136.34807256235828
177,136.86462585034013,136.98707482993197
178,137.64467120181405,137.77165532879818
179,138.6297052154195,138.75260770975058
180,139.25918367346938,139.40430839002266
181,140.22290249433107,140.32539682539684
182,140.74761904761905,140.77755102040817
183,141.39478458049888,141.53990929705216
184,142.0832199546485,142.21337868480725
185,142.69773242630384,142.85238095238094
186,143.68412698412698,143.8151927437642
187,144.38843537414965,144.52086167800454
188,145.05102040816325,145.17891156462585
189,145.90544217687074,146.0297052154195
190,146.50589569160996,146.662358276644
191,147.43424036281178,147.5530612244898
192,148.4718820861678,148.6873015873016
193,149.24149659863946,149.38390022675736
194,150.05238095238096,150.17074829931974
195,151.54399092970522,151.68185941043083
196,152.09773242630385,152.23015873015873
197,152.73219954648525,152.91950113378684
198,153.2560090702948,153.3798185941043
199,153.8514739229025,153.90045351473924
200,154.7580498866213,154.87278911564627
