,start,stop
0,0.443125,0.523125
1,0.8322916666666667,0.9122916666666666
2,0.9702083333333333,1.0502083333333334
3,1.1952083333333332,1.2752083333333333
4,1.3664583333333333,1.4464583333333334
5,1.5585416666666667,1.6385416666666668
6,1.7439583333333333,1.8239583333333333
7,1.8622916666666667,1.9422916666666667
8,2.043125,2.123125
9,2.195625,2.2756250000000002
10,2.4564583333333334,2.5364583333333335
11,2.8539583333333334,2.9339583333333334
12,3.294791666666667,3.374791666666667
13,3.4072916666666666,3.4872916666666667
14,3.688125,3.768125
15,3.819375,3.899375
16,4.074375000000001,4.154375000000001
17,4.701875,4.781875
18,4.832291666666667,4.912291666666667
19,4.974375,5.054375
20,5.140625,5.220625
21,5.349375,5.429375
22,5.501875,5.581875
23,5.658541666666667,5.738541666666667
24,5.805625,5.885625
25,5.953541666666667,6.033541666666667
26,6.167291666666667,6.247291666666667
27,6.418541666666667,6.498541666666667
28,6.569791666666667,6.649791666666667
29,6.9506250000000005,7.030625000000001
30,7.093125000000001,7.173125000000001
31,7.345625,7.425625
32,7.5860416666666675,7.6660416666666675
33,7.821458333333334,7.901458333333334
34,8.181041666666667,8.261041666666667
35,8.333125,8.413125
36,8.527291666666667,8.607291666666667
37,8.641041666666666,8.721041666666666
38,8.816875,8.896875
39,9.124375,9.204375
40,9.367708333333335,9.447708333333335
41,9.754791666666668,9.834791666666668
42,9.961875000000001,10.041875000000001
43,10.103125,10.183125
44,10.336458333333335,10.416458333333335
45,10.511458333333334,10.591458333333334
46,11.018958333333334,11.098958333333334
47,11.165625,11.245625
48,11.558958333333333,11.638958333333333
49,11.746041666666667,11.826041666666667
50,11.964375,12.044375
51,12.328125,12.408125
52,12.481875,12.561875
53,13.005625,13.085625
54,13.181458333333333,13.261458333333334
55,13.517708333333333,13.597708333333333
56,13.646458333333333,13.726458333333333
57,13.848541666666668,13.928541666666668
58,14.098541666666668,14.178541666666668
59,14.240625,14.320625
60,14.365208333333333,14.445208333333333
61,14.541041666666667,14.621041666666667
62,14.788958333333333,14.868958333333333
63,14.927291666666667,15.007291666666667
64,15.068958333333335,15.148958333333335
65,15.332708333333334,15.412708333333335
66,15.580208333333333,15.660208333333333
67,15.723958333333334,15.803958333333334
68,15.868958333333333,15.948958333333334
69,15.986875000000001,16.066875
70,16.238958333333333,16.31895833333333
71,16.429791666666667,16.509791666666665
72,16.907291666666666,16.987291666666664
73,17.068125000000002,17.148125
74,17.258125,17.338124999999998
75,17.878541666666667,17.958541666666665
76,18.018541666666668,18.098541666666666
77,18.20104166666667,18.281041666666667
78,18.421041666666667,18.501041666666666
79,18.591875,18.671875
80,18.836875,18.916874999999997
81,19.024375,19.104374999999997
82,19.187291666666667,19.267291666666665
83,19.440625,19.520625
84,19.683958333333333,19.76395833333333
85,19.857708333333335,19.937708333333333
86,20.021458333333335,20.101458333333333
87,20.159375,20.239375
88,20.331875,20.411875
89,20.523541666666667,20.603541666666665
90,20.656875,20.736874999999998
91,20.824375,20.904374999999998
92,21.536041666666666,21.616041666666664
93,21.914791666666666,21.994791666666664
94,22.169375,22.249374999999997
95,22.307291666666668,22.387291666666666
96,22.471041666666668,22.551041666666666
97,22.605208333333334,22.685208333333332
98,22.721458333333334,22.801458333333333
99,23.015208333333334,23.095208333333332
100,23.243958333333335,23.323958333333334
101,23.400208333333335,23.480208333333334
102,23.623541666666668,23.703541666666666
103,23.754791666666666,23.834791666666664
104,24.077291666666667,24.157291666666666
105,24.20854166666667,24.288541666666667
106,24.376458333333332,24.45645833333333
107,24.548125,24.628124999999997
108,24.679791666666667,24.759791666666665
109,24.79479166666667,24.874791666666667
110,25.056875,25.136875
