,start,stop
0,0.610625,0.6906249999999999
1,1.0064583333333332,1.0864583333333333
2,1.2277083333333334,1.3077083333333335
3,1.3877083333333333,1.4677083333333334
4,1.7997916666666667,1.8797916666666667
5,1.9297916666666666,2.0097916666666666
6,2.103125,2.183125
7,2.351875,2.4318750000000002
8,2.4960416666666667,2.576041666666667
9,2.838125,2.918125
10,2.991458333333333,3.071458333333333
11,3.1847916666666665,3.2647916666666665
12,3.4447916666666667,3.5247916666666668
13,3.704375,3.7843750000000003
14,3.930625,4.010625
15,4.124791666666667,4.204791666666667
16,4.276875,4.3568750000000005
17,4.562708333333334,4.642708333333334
18,4.945625000000001,5.025625000000001
19,5.299791666666667,5.379791666666667
20,5.475208333333334,5.555208333333334
21,5.6156250000000005,5.695625000000001
22,6.005625,6.085625
23,6.136875000000001,6.216875000000001
24,6.355208333333334,6.435208333333334
25,6.481458333333333,6.561458333333333
26,6.643958333333334,6.723958333333334
27,6.778541666666667,6.858541666666667
28,6.9089583333333335,6.988958333333334
29,7.0652083333333335,7.145208333333334
30,7.240208333333333,7.320208333333333
31,7.4539583333333335,7.5339583333333335
32,7.570208333333333,7.6502083333333335
33,7.811875000000001,7.891875000000001
34,7.968125000000001,8.048125
35,8.576041666666667,8.656041666666667
36,8.718958333333333,8.798958333333333
37,8.875208333333333,8.955208333333333
38,9.001875,9.081875
39,9.146875,9.226875
40,9.381458333333335,9.461458333333335
41,9.602291666666668,9.682291666666668
42,10.139791666666667,10.219791666666667
43,10.261041666666667,10.341041666666667
44,10.372708333333334,10.452708333333334
45,10.497291666666667,10.577291666666667
46,10.722708333333333,10.802708333333333
47,10.925625,11.005625
48,11.101875,11.181875
49,11.286041666666668,11.366041666666668
50,11.704375,11.784375
51,11.856458333333334,11.936458333333334
52,12.093958333333333,12.173958333333333
53,12.286041666666668,12.366041666666668
54,12.504791666666668,12.584791666666668
55,12.923125,13.003125
56,13.049791666666668,13.129791666666668
57,13.195208333333333,13.275208333333333
58,13.556458333333333,13.636458333333334
59,13.937291666666667,14.017291666666667
60,14.128958333333333,14.208958333333333
61,14.548541666666667,14.628541666666667
62,14.905208333333334,14.985208333333334
63,15.065208333333334,15.145208333333334
64,15.532708333333334,15.612708333333334
65,15.680625000000001,15.760625000000001
66,15.815208333333334,15.895208333333334
67,16.086875,16.166874999999997
68,16.238541666666666,16.318541666666665
69,16.376458333333332,16.45645833333333
70,16.594791666666666,16.674791666666664
71,16.960208333333334,17.040208333333332
72,17.150625,17.230625
73,17.289375,17.369374999999998
74,17.462291666666665,17.542291666666664
75,17.653958333333335,17.733958333333334
76,17.783125000000002,17.863125
77,17.946458333333332,18.02645833333333
78,18.13104166666667,18.211041666666667
79,18.479375,18.559375
80,18.628958333333333,18.70895833333333
81,18.784375,18.864375
82,19.239375,19.319374999999997
83,19.457708333333333,19.53770833333333
84,19.622291666666666,19.702291666666664
85,19.791875,19.871875
86,19.994375,20.074375
87,20.119791666666668,20.199791666666666
88,20.342291666666668,20.422291666666666
89,20.462291666666665,20.542291666666664
90,20.860208333333333,20.94020833333333
91,21.022708333333334,21.102708333333332
92,21.266458333333333,21.34645833333333
93,21.399375,21.479374999999997
94,21.548125,21.628124999999997
95,21.682708333333334,21.762708333333332
96,21.865625,21.945625
97,21.997291666666666,22.077291666666664
98,22.170625,22.250625
99,22.92729166666667,23.007291666666667
100,23.043125,23.123124999999998
101,23.185625,23.265625
102,23.519375,23.599375
103,23.692291666666666,23.772291666666664
104,23.865625,23.945625
105,24.051875,24.131874999999997
106,24.241041666666668,24.321041666666666
