5.200000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.618000000000000000e+03,2.500000000000000000e+01,4.000000000000000000e+00,9.000000000000000000e+00,6.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,9.000000000000000000e+00,6.480000000000000000e+02,1.800000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.760000000000000000e+02,1.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.761000000000000000e+03,2.700000000000000000e+01,2.000000000000000000e+01,1.683000000000000000e+03,3.529000000000000000e+03,5.270000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,2.454000000000000000e+03,1.000000000000000000e+00,1.230000000000000000e+02,3.079000000000000000e+03,8.100000000000000000e+01,3.400000000000000000e+01,2.543000000000000000e+03,6.600000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01,3.790000000000000000e+02,2.930000000000000000e+02,4.390000000000000000e+02,8.600000000000000000e+01,1.260000000000000000e+02,0.000000000000000000e+00,1.823000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.378000000000000000e+03,3.300000000000000000e+02,4.000000000000000000e+00,3.000000000000000000e+00,3.669000000000000000e+03,2.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00,1.369000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,2.110000000000000000e+02,5.600000000000000000e+01,1.613000000000000000e+03,6.180000000000000000e+02,0.000000000000000000e+00,6.440000000000000000e+02,4.500000000000000000e+02,4.100000000000000000e+01,4.800000000000000000e+02,2.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,7.720000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.380000000000000000e+02,1.330000000000000000e+02,1.539000000000000000e+03,7.943000000000000000e+03,4.257000000000000000e+03,2.900000000000000000e+02,5.673000000000000000e+03,1.030000000000000000e+02,1.166000000000000000e+03,2.300000000000000000e+01,4.370000000000000000e+02,2.270000000000000000e+02,5.200000000000000000e+01,3.100000000000000000e+02,2.982000000000000000e+03,2.500000000000000000e+01,4.600000000000000000e+01,2.500000000000000000e+01,1.374000000000000000e+03,3.292000000000000000e+03,1.510000000000000000e+02,9.900000000000000000e+01,6.300000000000000000e+01,2.700000000000000000e+01,5.640000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00
4.350000000000000000e+02,3.260000000000000000e+02,6.250000000000000000e+02,7.450000000000000000e+02,2.130000000000000000e+02,4.506000000000000000e+03,1.720000000000000000e+02,1.130000000000000000e+02,5.000000000000000000e+02,9.600000000000000000e+01,8.500000000000000000e+02,1.110000000000000000e+03,2.301000000000000000e+03,6.721000000000000000e+03,2.107000000000000000e+03,9.640000000000000000e+02,4.000000000000000000e+00,5.211000000000000000e+03,1.341000000000000000e+03,2.381000000000000000e+03,6.579000000000000000e+03,6.270000000000000000e+02,2.388000000000000000e+03,2.200000000000000000e+01,1.170000000000000000e+02,1.900000000000000000e+01,0.000000000000000000e+00
1.216000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.847000000000000000e+03,5.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+02,5.580000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,7.920000000000000000e+02,7.000000000000000000e+00,3.000000000000000000e+00,1.215000000000000000e+03,6.450000000000000000e+02,0.000000000000000000e+00,1.613000000000000000e+03,2.390000000000000000e+02,3.440000000000000000e+02,4.160000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,1.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.030000000000000000e+03,9.900000000000000000e+01,3.520000000000000000e+02,9.410000000000000000e+02,8.320000000000000000e+03,1.430000000000000000e+02,6.530000000000000000e+02,9.500000000000000000e+01,2.703000000000000000e+03,3.000000000000000000e+00,4.740000000000000000e+02,3.400000000000000000e+02,5.240000000000000000e+02,9.480000000000000000e+02,3.137000000000000000e+03,1.390000000000000000e+02,8.200000000000000000e+01,1.093000000000000000e+03,1.635000000000000000e+03,1.402000000000000000e+03,6.160000000000000000e+02,2.630000000000000000e+02,1.260000000000000000e+02,0.000000000000000000e+00,1.519000000000000000e+03,0.000000000000000000e+00,5.100000000000000000e+01
1.848000000000000000e+03,1.480000000000000000e+02,4.360000000000000000e+02,5.000000000000000000e+01,4.257000000000000000e+03,9.900000000000000000e+01,3.200000000000000000e+01,1.958000000000000000e+03,1.943000000000000000e+03,3.000000000000000000e+00,2.690000000000000000e+02,2.840000000000000000e+02,2.400000000000000000e+02,8.100000000000000000e+01,2.222000000000000000e+03,8.710000000000000000e+02,3.000000000000000000e+01,2.200000000000000000e+01,2.247000000000000000e+03,4.590000000000000000e+03,1.093000000000000000e+03,9.000000000000000000e+00,2.990000000000000000e+02,0.000000000000000000e+00,1.500000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00
1.536000000000000000e+03,3.800000000000000000e+01,1.830000000000000000e+02,3.000000000000000000e+01,4.534000000000000000e+03,8.100000000000000000e+01,2.600000000000000000e+01,1.823900000000000000e+04,3.134000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+01,8.020000000000000000e+02,1.340000000000000000e+02,9.200000000000000000e+01,5.849000000000000000e+03,2.600000000000000000e+01,4.000000000000000000e+00,1.689000000000000000e+03,9.400000000000000000e+02,1.289000000000000000e+03,7.930000000000000000e+02,2.000000000000000000e+00,4.530000000000000000e+02,1.000000000000000000e+00,7.130000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00
3.130000000000000000e+02,2.900000000000000000e+02,7.630000000000000000e+02,2.750000000000000000e+02,4.690000000000000000e+02,8.100000000000000000e+01,8.090000000000000000e+02,4.000000000000000000e+00,5.320000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,1.567000000000000000e+03,3.690000000000000000e+02,2.062000000000000000e+03,2.500000000000000000e+01,8.490000000000000000e+02,0.000000000000000000e+00,2.724000000000000000e+03,1.851000000000000000e+03,2.204000000000000000e+03,0.000000000000000000e+00,1.300000000000000000e+01,1.500000000000000000e+01,1.000000000000000000e+01,7.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00
2.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.813000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.230000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.975000000000000000e+03,1.500000000000000000e+01,5.000000000000000000e+00,6.600000000000000000e+01,1.880000000000000000e+03,1.800000000000000000e+01,4.000000000000000000e+00,2.392000000000000000e+03,2.662000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.110000000000000000e+02,3.000000000000000000e+00,6.270000000000000000e+02,1.454000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.630000000000000000e+02,1.760000000000000000e+02,1.500000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,0.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.400000000000000000e+01,0.000000000000000000e+00,9.200000000000000000e+01,0.000000000000000000e+00,9.100000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,8.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.620000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.270000000000000000e+02,1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.330000000000000000e+02,6.200000000000000000e+01,2.700000000000000000e+01,1.050000000000000000e+02,7.230000000000000000e+02,3.000000000000000000e+01,1.400000000000000000e+01,2.000000000000000000e+01,2.040000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+01,6.600000000000000000e+01,1.100000000000000000e+01,2.131000000000000000e+03,2.900000000000000000e+01,1.000000000000000000e+00,4.700000000000000000e+01,3.790000000000000000e+02,1.410000000000000000e+02,9.000000000000000000e+00,1.110000000000000000e+02,5.100000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.300000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.290000000000000000e+02
